date,maxtempC,maxtempF,mintempC,mintempF,avgtempC,avgtempF,totalSnow_cm,sunHour,uvIndex,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2019-09-02,20,68,13,56,17,63,0.0,13.2,5,1200,19,66,7,12,240,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1022,31,38,19,66,9,48,19,66,8,13,19,66,5
2019-09-02,20,68,13,56,17,63,0.0,13.2,5,1500,19,65,5,8,336,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,54,10,6,1022,31,47,19,65,9,48,19,65,6,10,19,65,5
2019-09-02,20,68,13,56,17,63,0.0,13.2,5,1800,17,62,4,6,337,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,61,10,6,1023,31,42,17,62,9,48,17,62,6,10,17,62,0
2019-09-02,20,68,13,56,17,63,0.0,13.2,5,2100,14,57,3,5,344,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1025,31,28,14,57,8,46,15,58,5,9,15,58,0
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,0,12,53,2,4,115,ESE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1025,31,28,12,53,6,43,12,54,5,8,12,54,0
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,300,11,51,2,3,25,NNE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,77,10,6,1025,31,15,11,51,7,44,11,52,4,7,11,52,0
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,600,12,54,2,3,100,E,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,80,10,6,1026,31,4,12,54,9,47,13,55,3,5,13,55,0
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,900,17,63,2,4,177,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,62,10,6,1026,31,2,17,63,10,49,17,63,2,4,17,63,5
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,1200,21,69,4,6,227,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1025,31,11,22,72,8,46,21,69,4,6,21,69,6
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,1500,21,70,5,9,242,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,42,10,6,1023,31,12,22,71,8,46,21,70,6,10,21,70,6
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,1800,18,64,4,7,246,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,58,10,6,1024,31,7,18,64,9,49,18,64,6,10,18,64,0
2019-09-03,21,70,11,51,19,65,0.0,13.2,5,2100,15,59,2,3,240,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1024,31,4,15,59,10,49,15,59,3,5,15,59,0
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,0,14,56,2,3,184,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1024,31,4,14,56,9,48,14,57,3,5,14,57,0
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,300,12,54,3,4,144,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1023,31,4,12,54,9,47,13,55,5,9,13,55,0
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,600,12,54,4,6,134,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1021,31,4,12,54,9,47,12,54,6,9,12,54,0
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,900,17,62,5,8,139,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,65,10,6,1020,31,4,17,62,10,50,17,62,6,9,17,62,5
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,1200,21,69,6,9,143,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,51,10,6,1017,31,3,22,72,10,51,21,69,7,11,21,69,6
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,1500,23,74,5,8,158,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,48,10,6,1015,30,1,25,76,11,53,23,74,6,9,25,76,6
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,1800,21,70,3,4,205,SSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,63,10,6,1015,30,0,22,71,14,56,21,70,4,6,21,70,0
2019-09-04,24,75,12,53,19,66,0.0,13.2,5,2100,17,63,2,3,239,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1016,30,5,17,63,13,55,17,63,4,6,17,63,0
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,0,14,57,2,4,223,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,81,10,6,1016,30,21,14,57,11,51,14,58,5,8,14,58,0
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,300,13,55,2,4,229,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,86,10,6,1016,30,20,13,55,11,51,14,56,4,7,14,56,0
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,600,14,56,2,3,269,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,84,10,6,1016,30,32,14,56,11,51,14,57,3,5,14,57,0
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,900,15,58,4,7,306,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,80,10,6,1016,30,80,15,58,11,52,15,58,6,10,15,58,4
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,1200,15,60,8,12,307,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,78,10,6,1018,31,99,15,60,12,53,15,60,10,16,15,60,4
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,1500,15,60,8,12,285,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,0.0,78,5,2,1019,31,90,15,60,11,53,15,60,10,16,15,60,4
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,1800,14,57,6,10,255,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,81,4,2,1021,31,78,14,57,11,51,14,56,10,17,14,56,0
2019-09-05,16,60,13,55,15,59,0.0,9.5,4,2100,13,55,4,7,237,WSW,263,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy light drizzle,0.2,0.0,85,8,4,1024,31,83,13,55,10,51,13,55,8,13,13,55,0
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,0,12,53,3,4,314,NW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,0.0,85,10,6,1025,31,70,12,53,9,48,12,53,5,8,12,53,0
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,300,10,50,4,6,128,SE,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,85,10,6,1024,31,41,10,50,8,46,10,49,8,13,10,49,0
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,600,11,51,5,8,27,NNE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,82,10,6,1024,31,43,11,51,8,46,10,49,8,13,10,49,0
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,900,14,56,6,9,42,NE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,71,10,6,1024,31,62,14,56,8,47,13,55,7,11,13,55,4
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,1200,17,62,5,8,71,ENE,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,59,10,6,1023,31,61,17,62,9,48,17,62,5,9,17,62,4
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,1500,17,62,3,5,58,ENE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,64,10,6,1021,31,86,17,62,10,50,17,62,4,6,17,62,5
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,1800,15,59,3,5,22,NNE,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,71,10,6,1020,31,100,15,59,10,50,15,60,4,7,15,60,0
2019-09-06,18,64,10,49,15,59,0.0,9.4,4,2100,14,57,4,6,227,SW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,77,5,2,1020,31,100,14,57,10,49,14,57,6,9,14,57,0
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,0,13,55,3,5,351,N,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.7,0.0,86,7,4,1020,31,100,13,55,10,51,13,55,4,7,13,55,0
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,300,12,54,3,4,345,NNW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.5,0.0,91,6,3,1020,31,83,12,54,11,51,12,54,4,6,12,54,0
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,600,12,54,3,5,340,NNW,263,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy light drizzle,0.3,0.0,91,5,3,1020,31,69,12,54,11,51,12,54,4,6,12,54,0
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,900,13,55,2,3,302,WNW,263,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy light drizzle,0.4,0.0,89,3,1,1020,31,74,13,55,11,52,13,55,3,4,13,55,3
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,1200,15,59,2,4,240,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.5,0.0,77,7,4,1020,31,93,15,59,11,51,15,59,3,5,15,59,3
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,1500,16,61,4,7,248,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.6,0.0,68,10,6,1020,31,99,16,61,10,51,16,61,6,9,16,61,4
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,1800,14,58,4,6,274,W,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,75,10,6,1020,31,99,14,58,10,50,14,58,5,9,14,58,0
2019-09-07,17,62,12,54,14,58,0.0,8.2,3,2100,13,55,2,4,240,WSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,82,10,6,1021,31,100,13,55,10,49,13,55,4,6,13,55,0
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,0,11,51,2,4,223,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,87,10,6,1021,31,63,11,51,9,48,11,52,4,6,11,52,0
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,300,10,49,2,3,140,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,90,10,6,1019,31,36,10,49,8,47,10,49,3,5,10,49,0
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,600,10,51,1,2,105,ESE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89,10,6,1018,31,52,10,51,9,47,10,51,2,3,10,51,0
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,900,14,57,2,4,77,ENE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,74,10,6,1017,31,56,14,57,9,48,14,57,3,5,14,57,4
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,1200,17,62,4,6,258,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.3,0.0,59,10,6,1016,30,74,17,62,9,48,17,62,4,7,17,62,5
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,1500,15,58,5,8,300,WNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.8,0.1,76,10,6,1015,30,95,15,58,10,50,14,58,6,10,14,58,3
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,1800,12,54,6,9,292,WNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,5.1,0.2,90,9,5,1015,30,74,12,54,11,51,12,53,8,13,12,53,0
2019-09-08,17,63,10,49,14,58,0.0,10.7,3,2100,12,53,6,9,293,WNW,299,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate rain at times,3.7,0.1,93,9,5,1015,30,87,12,53,10,51,11,51,8,13,11,51,0
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,0,11,51,7,12,283,WNW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,5.0,0.2,94,8,4,1015,30,100,11,51,10,49,9,48,11,18,9,48,0
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,300,10,50,7,12,274,W,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Moderate rain,2.4,0.1,94,4,2,1014,30,100,10,50,9,48,8,47,12,19,8,47,0
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,600,10,50,9,14,281,WNW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.7,0.0,94,7,4,1013,30,100,10,50,9,48,8,46,14,23,8,46,0
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,900,10,51,9,15,285,WNW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.8,0.0,91,9,5,1014,30,100,10,51,9,48,8,47,14,22,8,47,3
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,1200,12,53,9,15,268,W,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.7,0.1,87,9,5,1014,30,85,12,53,10,49,10,50,13,20,10,50,3
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,1500,13,55,9,15,284,WNW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.5,0.1,86,10,6,1014,30,60,13,55,10,51,11,52,12,19,11,52,3
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,1800,12,53,6,10,269,W,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,1.1,0.0,91,9,5,1015,30,73,12,53,10,50,11,51,9,15,11,51,0
2019-09-09,13,55,10,49,11,53,0.0,8.1,3,2100,10,50,4,6,233,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.4,0.0,93,10,6,1016,30,55,10,50,9,48,10,49,7,12,10,49,0
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,0,9,47,3,4,209,SSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,94,10,6,1017,31,27,9,47,8,46,8,47,6,9,8,47,0
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,300,8,46,2,3,161,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,95,5,2,1017,31,37,8,46,7,44,8,46,4,7,8,46,0
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,600,8,46,2,4,130,SE,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95,2,1,1017,31,73,8,46,7,44,8,46,4,7,8,46,0
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,900,12,53,3,5,128,SE,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,83,7,4,1017,31,56,12,53,9,48,12,53,4,6,12,53,3
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,1200,17,63,3,4,135,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,62,10,6,1017,31,21,17,63,10,49,17,63,3,5,17,63,5
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,1500,19,67,2,3,149,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1017,31,7,19,67,10,49,19,67,2,4,19,67,5
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,1800,18,65,3,4,54,NE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,63,10,6,1018,31,7,20,69,9,48,18,65,5,8,18,65,0
2019-09-10,20,67,7,45,15,59,0.0,13.0,5,2100,15,59,4,6,235,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1020,31,10,18,64,8,46,15,59,8,13,15,59,0
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,0,12,53,4,6,126,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79,10,6,1020,31,8,13,55,8,46,12,53,8,13,12,53,0
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,300,11,51,3,5,13,NNE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79,10,6,1021,31,18,11,51,7,45,10,51,6,10,10,51,0
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,600,11,52,3,5,232,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79,10,6,1023,31,29,11,52,8,46,11,52,6,9,11,52,0
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,900,16,61,2,3,127,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,65,10,6,1024,31,35,16,61,9,49,16,61,3,4,16,61,5
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,1200,21,70,2,3,177,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49,10,6,1024,31,23,22,72,10,49,21,70,2,3,21,70,6
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,1500,22,71,3,5,264,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,47,10,6,1023,31,24,24,76,10,50,22,71,4,6,22,71,6
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,1800,19,66,5,8,282,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1024,31,29,22,71,11,51,19,66,9,14,19,66,0
2019-09-11,22,72,11,51,18,65,0.0,12.9,5,2100,15,59,3,5,278,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,77,10,6,1027,31,18,16,60,10,51,16,60,7,11,16,60,0
2019-09-12,21,70,12,54,17,63,0.0,10.6,5,0,13,55,4,6,269,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,80,10,6,1028,31,24,13,55,9,49,13,55,7,12,13,55,0
2019-09-12,21,70,12,54,17,63,0.0,10.6,5,300,13,56,5,8,279,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,10,6,1029,31,74,13,56,8,47,13,55,8,12,13,55,0
2019-09-12,21,70,12,54,17,63,0.0,10.6,5,600,14,56,4,7,239,WSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,73,10,6,1030,31,73,14,56,9,48,13,56,6,10,13,56,0
2019-09-12,21,70,12,54,17,63,0.0,10.6,5,900,15,58,4,7,218,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,72,10,6,1031,31,78,15,58,10,49,15,58,6,10,15,58,4
