date,maxtempC,maxtempF,mintempC,mintempF,avgtempC,avgtempF,totalSnow_cm,sunHour,uvIndex,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2019-01-02,1,34,0,32,1,33,4.1,3.1,1,600,1,34,16,26,298,WNW,326,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.6,0,77,5,2,1026,31,91,1,34,-2,28,-5,24,24,39,-5,24,0
2019-01-02,1,34,0,32,1,33,4.1,3.1,1,900,1,34,16,26,316,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.1,0,75,5,3,1027,31,71,1,34,-3,27,-5,24,25,40,-5,24,1
2019-01-02,1,34,0,32,1,33,4.1,3.1,1,1200,1,34,17,27,331,NNW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,1.7,0.1,66,2,1,1028,31,86,1,34,-5,23,-5,23,25,41,-5,23,1
2019-01-02,1,34,0,32,1,33,4.1,3.1,1,1500,0,33,14,22,335,NNW,230,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Blizzard,0.9,0,65,5,2,1030,31,81,0,33,-6,22,-5,23,20,32,-5,23,1
2019-01-02,1,34,0,32,1,33,4.1,3.1,1,1800,-1,30,10,17,328,NNW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.5,0,73,7,4,1033,31,79,-1,30,-6,22,-6,21,15,24,-6,21,0
2019-01-02,1,34,0,32,1,33,4.1,3.1,1,2100,-2,28,9,14,320,NW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.2,0,77,7,4,1035,31,91,-2,28,-6,22,-7,20,14,22,-7,20,0
2019-01-03,1,34,-2,28,0,31,0.3,5,1,0,-2,29,9,14,312,NW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.2,0,77,7,4,1036,31,74,-2,29,-5,22,-7,20,13,21,-7,20,0
2019-01-03,1,34,-2,28,0,31,0.3,5,1,300,-2,29,9,14,309,NW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.1,0,73,8,5,1036,31,73,-2,29,-6,21,-6,21,12,20,-6,21,0
2019-01-03,1,34,-2,28,0,31,0.3,5,1,600,-2,29,9,14,304,WNW,179,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0029_sleet_showers_night.png,Patchy snow possible,0,0,73,10,6,1037,31,57,-2,29,-6,21,-7,20,13,20,-7,20,0
2019-01-03,1,34,-2,28,0,31,0.3,5,1,900,-1,30,9,15,305,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0,0,69,10,6,1037,31,51,-1,30,-6,21,-6,21,12,19,-6,21,2
2019-01-03,1,34,-2,28,0,31,0.3,5,1,1200,0,33,10,16,306,NW,323,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Patchy light snow,0,0,56,10,6,1036,31,78,0,33,-7,19,-4,25,12,19,-4,25,1
2019-01-03,1,34,-2,28,0,31,0.3,5,1,1500,1,33,10,16,304,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0,0,61,10,6,1035,31,91,1,33,-6,21,-4,25,13,21,-4,25,1
2019-01-03,1,34,-2,28,0,31,0.3,5,1,1800,0,32,10,16,312,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0,0,72,10,6,1035,31,81,0,32,-4,24,-4,24,14,23,-4,24,0
2019-01-03,1,34,-2,28,0,31,0.3,5,1,2100,0,32,9,14,319,NW,326,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.1,0,77,10,6,1035,31,92,0,32,-4,25,-5,24,13,21,-5,24,0
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,0,-1,31,9,14,317,NW,326,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.1,0,79,7,4,1036,31,100,-1,31,-4,25,-5,23,12,20,-5,23,0
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,300,-2,29,7,11,311,NW,332,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.2,0,86,6,3,1037,31,76,-2,29,-4,25,-6,22,10,16,-6,22,0
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,600,-2,28,6,10,302,WNW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.1,0,92,9,5,1037,31,81,-2,28,-4,26,-6,21,9,14,-6,21,0
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,900,-1,29,7,11,283,WNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.3,0,90,5,2,1037,31,97,-1,29,-3,27,-5,23,9,14,-5,23,1
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,1200,0,32,8,13,272,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.2,0,87,2,1,1036,31,100,0,32,-2,28,-4,24,11,17,-4,24,1
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,1500,0,33,9,15,271,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.6,0,82,4,2,1034,31,100,0,33,-2,28,-4,25,13,20,-4,25,1
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,1800,0,33,10,17,277,W,332,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.7,0,85,3,1,1032,31,100,0,33,-2,29,-4,24,14,23,-4,24,0
2019-01-04,0,33,-3,28,-1,31,3.1,3.1,1,2100,-1,30,12,19,279,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.7,0,88,2,1,1032,31,100,1,34,-1,30,-3,27,17,27,-3,27,0
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,0,0,32,11,18,280,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.6,0,90,2,1,1031,31,100,1,34,-1,31,-3,26,17,27,-3,26,0
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,300,1,33,12,19,275,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,2.1,0.1,90,2,1,1029,31,100,1,33,-1,31,-4,24,19,30,-4,24,0
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,600,1,34,15,24,274,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,5.1,0.2,90,2,1,1027,31,100,1,34,0,31,-4,24,22,36,-4,24,0
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,900,2,35,15,24,279,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,5.8,0.2,91,5,2,1025,31,100,2,35,1,33,-3,26,22,36,-3,26,1
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,1200,2,35,13,22,283,WNW,320,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0019_cloudy_with_light_snow.png,Moderate or heavy sleet,6.9,0.3,95,5,3,1024,31,100,2,35,1,34,-3,27,22,36,-3,27,1
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,1500,3,37,11,17,293,WNW,308,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Heavy rain,3.7,0.1,98,8,4,1024,31,100,3,37,3,37,-1,30,18,30,-1,30,1
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,1800,4,38,9,15,306,NW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.8,0.1,98,9,5,1025,31,100,4,38,3,38,0,32,16,26,0,32,0
2019-01-05,4,38,2,35,2,36,11.6,3.1,1,2100,3,38,8,13,310,NW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.8,0,98,10,6,1026,31,100,3,38,3,38,0,32,14,23,0,32,0
2019-01-06,4,39,2,35,3,37,0,3.1,1,0,3,37,7,12,304,NW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0,98,3,2,1027,31,100,3,37,3,37,0,31,12,20,0,31,0
2019-01-06,4,39,2,35,3,37,0,3.1,1,300,2,36,7,12,305,NW,248,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0,0,97,1,0,1027,31,95,2,36,2,35,-1,30,12,20,-1,30,0
2019-01-06,4,39,2,35,3,37,0,3.1,1,600,2,35,7,11,305,NW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0,0,96,2,1,1027,31,93,2,35,1,35,-1,29,12,19,-1,29,0
2019-01-06,4,39,2,35,3,37,0,3.1,1,900,2,36,6,10,320,NW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0,0,96,2,1,1029,31,82,2,36,2,35,-1,31,9,15,-1,31,1
2019-01-06,4,39,2,35,3,37,0,3.1,1,1200,3,38,6,10,323,NW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0,0,91,7,4,1029,31,87,3,38,2,36,1,33,8,13,1,33,1
2019-01-06,4,39,2,35,3,37,0,3.1,1,1500,3,37,5,8,309,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0,0,93,5,2,1030,31,97,3,37,2,36,1,34,7,11,1,34,1
2019-01-06,4,39,2,35,3,37,0,3.1,1,1800,2,36,4,6,304,WNW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0,0,96,2,1,1031,31,100,2,36,1,35,0,33,6,10,0,33,0
2019-01-06,4,39,2,35,3,37,0,3.1,1,2100,-1,30,3,5,293,WNW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0,0,97,1,0,1032,31,100,2,35,1,34,-2,29,5,8,-2,29,0
2019-01-07,4,38,2,35,3,37,0,3.1,1,0,0,32,3,5,285,WNW,248,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.2,0,98,1,0,1032,31,100,2,35,1,34,-1,30,6,10,-1,30,0
2019-01-07,4,38,2,35,3,37,0,3.1,1,300,2,35,6,10,287,WNW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.4,0,97,2,1,1032,31,100,2,35,1,34,-1,30,11,17,-1,30,0
2019-01-07,4,38,2,35,3,37,0,3.1,1,600,2,35,8,13,294,WNW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.5,0,95,2,1,1031,31,100,2,35,1,34,-2,29,13,22,-2,29,0
2019-01-07,4,38,2,35,3,37,0,3.1,1,900,2,36,8,13,302,WNW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,0,93,7,4,1032,31,100,2,36,1,34,-1,30,13,21,-1,30,1
2019-01-07,4,38,2,35,3,37,0,3.1,1,1200,3,38,8,13,301,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,0,90,9,5,1032,31,100,3,38,2,35,0,32,11,18,0,32,1
2019-01-07,4,38,2,35,3,37,0,3.1,1,1500,3,38,7,12,292,WNW,317,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png,Light sleet,0.1,0,88,10,6,1031,31,100,3,38,2,35,0,32,10,17,0,32,1
2019-01-07,4,38,2,35,3,37,0,3.1,1,1800,3,37,7,11,275,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0,90,7,4,1030,31,97,3,37,1,34,-1,31,10,16,-1,31,0
2019-01-07,4,38,2,35,3,37,0,3.1,1,2100,2,35,7,12,257,WSW,332,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0,0,91,8,5,1029,31,72,2,35,0,33,-2,29,11,17,-2,29,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,0,2,35,9,15,243,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0,0,89,10,6,1027,31,87,2,35,0,32,-2,28,13,21,-2,28,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,300,2,35,12,19,242,WSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,1.2,0,89,5,2,1023,31,100,2,35,0,32,-3,26,17,27,-3,26,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,600,2,36,13,22,250,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.6,0,90,7,4,1018,31,100,2,36,1,33,-3,27,19,31,-3,27,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,900,3,38,13,21,269,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,1.1,0,90,9,5,1015,30,99,3,38,2,35,-1,30,19,31,-1,30,1
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,1200,4,40,16,25,274,W,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.5,0,84,10,6,1013,30,99,4,40,2,35,0,31,23,36,0,31,1
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,1500,4,40,17,28,272,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.5,0,81,9,5,1011,30,100,4,40,1,34,-1,31,25,40,-1,31,1
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,1800,4,39,17,27,280,W,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,2,0.1,82,7,4,1010,30,100,4,39,1,34,-1,29,25,40,-1,29,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,2100,3,37,18,29,280,W,320,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0035_cloudy_with_light_snow_night.png,Moderate or heavy sleet,1.3,0.1,81,3,2,1009,30,100,3,37,0,32,-2,28,26,42,-2,28,0
2019-01-09,1,34,0,33,1,33,2,3.1,1,0,2,36,18,30,287,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.8,0.1,82,1,0,1009,30,100,2,36,-1,31,-4,25,28,45,-4,25,0
2019-01-09,1,34,0,33,1,33,2,3.1,1,300,2,35,16,26,296,WNW,230,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Blizzard,1.5,0.1,82,1,0,1009,30,100,2,35,-1,30,-4,25,25,40,-4,25,0
2019-01-09,1,34,0,33,1,33,2,3.1,1,600,1,33,14,23,302,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.3,0,83,7,4,1008,30,100,1,33,-2,29,-5,24,21,34,-5,24,0
2019-01-09,1,34,0,33,1,33,2,3.1,1,900,0,33,13,22,308,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0,84,5,2,1009,30,100,0,33,-2,28,-5,23,18,30,-5,23,1
2019-01-09,1,34,0,33,1,33,2,3.1,1,1200,1,33,13,20,311,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.1,0,83,7,4,1010,30,100,1,33,-2,29,-4,24,16,26,-4,24,1
2019-01-09,1,34,0,33,1,33,2,3.1,1,1500,1,33,12,19,309,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.3,0,84,5,2,1011,30,100,1,33,-2,29,-4,24,15,25,-4,24,1
2019-01-09,1,34,0,33,1,33,2,3.1,1,1800,0,32,11,18,313,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.1,0,88,7,4,1012,30,100,0,32,-2,29,-5,23,15,24,-5,23,0
2019-01-09,1,34,0,33,1,33,2,3.1,1,2100,0,32,11,18,323,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.3,0,88,5,2,1013,30,100,0,32,-2,28,-5,23,15,25,-5,23,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,0,0,31,11,18,331,NNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.2,0,88,7,4,1015,30,100,0,31,-2,28,-5,22,16,25,-5,22,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,300,0,31,10,16,338,NNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0,89,7,4,1016,30,100,0,31,-2,28,-5,23,15,23,-5,23,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,600,0,31,9,14,343,NNW,332,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0,91,8,5,1018,31,100,0,31,-2,29,-5,24,13,21,-5,24,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,900,0,33,9,14,353,N,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0,88,5,2,1020,31,100,0,33,-1,29,-4,25,12,20,-4,25,1
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,1200,1,34,9,15,120,ESE,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.3,0,85,2,1,1021,31,100,1,34,-1,30,-3,27,12,19,-3,27,1
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,1500,1,33,8,13,233,SW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.2,0,84,5,3,1022,31,91,1,33,-2,29,-3,26,11,18,-3,26,1
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,1800,-2,28,7,11,346,NNW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.1,0,88,8,5,1024,31,77,-2,28,-4,25,-6,21,11,18,-6,21,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,2100,-5,24,6,9,334,NNW,179,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0029_sleet_showers_night.png,Patchy snow possible,0,0,91,10,6,1026,31,50,-5,24,-6,21,-8,17,10,17,-8,17,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,0,-6,22,4,7,318,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0,0,92,10,6,1027,31,22,-6,22,-7,20,-9,16,9,14,-9,16,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,300,-6,20,4,6,307,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0,0,91,10,6,1028,31,17,-6,20,-8,18,-9,15,7,11,-9,15,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,600,-7,19,4,6,265,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0,0,92,10,6,1028,31,16,-7,19,-8,17,-10,13,8,12,-10,13,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,900,-6,21,6,9,240,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0,0,89,10,6,1028,31,61,-6,21,-8,19,-10,14,9,14,-10,14,2
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,1200,-4,25,8,13,240,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.4,0,88,5,2,1026,31,95,-4,25,-5,22,-8,17,11,18,-8,17,1
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,1500,-2,28,9,15,242,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.9,0,90,2,1,1025,31,100,-2,28,-4,26,-7,19,13,20,-7,19,1
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,1800,-3,27,10,16,248,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,2.1,0.1,92,2,1,1024,31,100,0,31,-3,28,-5,24,13,21,-5,24,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,2100,-6,20,10,15,253,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.9,0.1,93,2,1,1023,31,100,-3,27,-2,29,-6,20,13,22,-6,20,0
2019-01-12,2,36,1,33,2,35,6.5,3.1,1,0,-2,28,9,14,261,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.7,0.1,94,2,1,1023,31,100,-1,29,-1,30,-5,23,14,23,-5,23,0
2019-01-12,2,36,1,33,2,35,6.5,3.1,1,300,0,33,9,15,264,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.8,0,93,2,1,1023,31,100,0,33,-1,31,-4,25,15,25,-4,25,0
2019-01-12,2,36,1,33,2,35,6.5,3.1,1,600,1,33,10,15,262,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.6,0,93,2,1,1023,31,100,1,33,-1,31,-4,25,16,26,-4,25,0
