date,maxtempC,maxtempF,mintempC,mintempF,avgtempC,avgtempF,totalSnow_cm,sunHour,uvIndex,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2019-01-07,4,38,2,35,3,37,0.0,3.1,1,1800,3,37,7,11,275,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,90,7,4,1030,31,97,3,37,1,34,-1,31,10,16,-1,31,0
2019-01-07,4,38,2,35,3,37,0.0,3.1,1,2100,2,35,7,12,257,WSW,332,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.0,0.0,91,8,5,1029,31,72,2,35,0,33,-2,29,11,17,-2,29,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,0,2,35,9,15,243,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89,10,6,1027,31,87,2,35,0,32,-2,28,13,21,-2,28,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,300,2,35,12,19,242,WSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,1.2,0.0,89,5,2,1023,31,100,2,35,0,32,-3,26,17,27,-3,26,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,600,2,36,13,22,250,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.6,0.0,90,7,4,1018,31,100,2,36,1,33,-3,27,19,31,-3,27,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,900,3,38,13,21,269,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,1.1,0.0,90,9,5,1015,30,99,3,38,2,35,-1,30,19,31,-1,30,1
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,1200,4,40,16,25,274,W,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.5,0.0,84,10,6,1013,30,99,4,40,2,35,0,31,23,36,0,31,1
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,1500,4,40,17,28,272,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.5,0.0,81,9,5,1011,30,100,4,40,1,34,-1,31,25,40,-1,31,1
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,1800,4,39,17,27,280,W,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,2.0,0.1,82,7,4,1010,30,100,4,39,1,34,-1,29,25,40,-1,29,0
2019-01-08,5,40,3,37,4,39,0.5,3.1,2,2100,3,37,18,29,280,W,320,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0035_cloudy_with_light_snow_night.png,Moderate or heavy sleet,1.3,0.1,81,3,2,1009,30,100,3,37,0,32,-2,28,26,42,-2,28,0
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,0,2,36,18,30,287,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.8,0.1,82,1,0,1009,30,100,2,36,-1,31,-4,25,28,45,-4,25,0
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,300,2,35,16,26,296,WNW,230,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Blizzard,1.5,0.1,82,1,0,1009,30,100,2,35,-1,30,-4,25,25,40,-4,25,0
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,600,1,33,14,23,302,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.3,0.0,83,7,4,1008,30,100,1,33,-2,29,-5,24,21,34,-5,24,0
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,900,0,33,13,22,308,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0.0,84,5,2,1009,30,100,0,33,-2,28,-5,23,18,30,-5,23,1
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,1200,1,33,13,20,311,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.1,0.0,83,7,4,1010,30,100,1,33,-2,29,-4,24,16,26,-4,24,1
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,1500,1,33,12,19,309,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.3,0.0,84,5,2,1011,30,100,1,33,-2,29,-4,24,15,25,-4,24,1
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,1800,0,32,11,18,313,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.1,0.0,88,7,4,1012,30,100,0,32,-2,29,-5,23,15,24,-5,23,0
2019-01-09,1,34,0,33,1,33,2.0,3.1,1,2100,0,32,11,18,323,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.3,0.0,88,5,2,1013,30,100,0,32,-2,28,-5,23,15,25,-5,23,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,0,0,31,11,18,331,NNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.2,0.0,88,7,4,1015,30,100,0,31,-2,28,-5,22,16,25,-5,22,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,300,0,31,10,16,338,NNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,89,7,4,1016,30,100,0,31,-2,28,-5,23,15,23,-5,23,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,600,0,31,9,14,343,NNW,332,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,91,8,5,1018,31,100,0,31,-2,29,-5,24,13,21,-5,24,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,900,0,33,9,14,353,N,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0.0,88,5,2,1020,31,100,0,33,-1,29,-4,25,12,20,-4,25,1
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,1200,1,34,9,15,120,ESE,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.3,0.0,85,2,1,1021,31,100,1,34,-1,30,-3,27,12,19,-3,27,1
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,1500,1,33,8,13,233,SW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.2,0.0,84,5,3,1022,31,91,1,33,-2,29,-3,26,11,18,-3,26,1
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,1800,-2,28,7,11,346,NNW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.1,0.0,88,8,5,1024,31,77,-2,28,-4,25,-6,21,11,18,-6,21,0
2019-01-10,2,35,0,32,1,33,0.8,3.1,1,2100,-5,24,6,9,334,NNW,179,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0029_sleet_showers_night.png,Patchy snow possible,0.0,0.0,91,10,6,1026,31,50,-5,24,-6,21,-8,17,10,17,-8,17,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,0,-6,22,4,7,318,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,92,10,6,1027,31,22,-6,22,-7,20,-9,16,9,14,-9,16,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,300,-6,20,4,6,307,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,91,10,6,1028,31,17,-6,20,-8,18,-9,15,7,11,-9,15,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,600,-7,19,4,6,265,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,92,10,6,1028,31,16,-7,19,-8,17,-10,13,8,12,-10,13,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,900,-6,21,6,9,240,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,89,10,6,1028,31,61,-6,21,-8,19,-10,14,9,14,-10,14,2
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,1200,-4,25,8,13,240,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.4,0.0,88,5,2,1026,31,95,-4,25,-5,22,-8,17,11,18,-8,17,1
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,1500,-2,28,9,15,242,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.9,0.0,90,2,1,1025,31,100,-2,28,-4,26,-7,19,13,20,-7,19,1
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,1800,-3,27,10,16,248,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,2.1,0.1,92,2,1,1024,31,100,0,31,-3,28,-5,24,13,21,-5,24,0
2019-01-11,-2,29,-8,19,-4,24,4.2,3.1,2,2100,-6,20,10,15,253,WSW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.9,0.1,93,2,1,1023,31,100,-3,27,-2,29,-6,20,13,22,-6,20,0
2019-01-12,2,36,1,33,2,35,6.5,3.1,1,0,-2,28,9,14,261,W,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.7,0.1,94,2,1,1023,31,100,-1,29,-1,30,-5,23,14,23,-5,23,0
