date,maxtempC,maxtempF,mintempC,mintempF,avgtempC,avgtempF,totalSnow_cm,sunHour,uvIndex,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,300,1,34,9,14,346,NNW,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.1,0.0,92,7,4,1005,30,89,1,34,0,32,-2,28,13,21,-2,28,0
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,600,1,34,10,16,351,N,326,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.9,0.0,89,5,2,1006,30,95,1,34,-1,31,-3,26,15,24,-3,26,0
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,900,1,33,10,15,341,NNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,2.4,0.1,90,2,1,1009,30,100,1,33,-1,30,-4,25,14,22,-4,25,1
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,1200,0,33,10,16,328,NNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,5.2,0.2,91,2,1,1012,30,100,0,33,-1,30,-4,24,14,23,-4,24,1
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,1500,0,32,10,16,321,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,3.2,0.1,90,2,1,1016,30,100,0,32,-1,30,-4,24,14,22,-4,24,1
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,1800,-1,31,9,14,315,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.5,0.1,92,2,1,1020,31,100,-1,31,-2,29,-5,23,12,19,-5,23,0
2019-02-03,1,34,0,32,0,33,12.1,3.6,1,2100,-1,30,7,12,311,NW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.0,0.0,92,2,1,1024,31,100,-1,30,-2,28,-5,23,11,18,-5,23,0
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,0,-2,28,6,10,298,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.6,0.0,94,4,2,1027,31,82,-2,28,-3,26,-6,22,10,16,-6,22,0
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,300,-3,28,5,8,279,W,335,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Patchy heavy snow,0.2,0.0,94,8,5,1030,31,59,-3,28,-3,26,-5,22,9,14,-5,22,0
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,600,-4,25,3,5,282,WNW,368,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow showers,0.0,0.0,93,10,6,1032,31,22,-4,25,-5,23,-6,21,6,10,-6,21,0
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,900,-2,28,2,3,228,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,90,10,6,1033,31,12,-2,28,-4,26,-3,27,3,5,-3,27,2
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,1200,1,33,3,4,179,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,88,10,6,1032,31,20,1,33,-1,30,-1,31,3,5,-1,31,2
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,1500,1,33,3,5,148,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,90,10,6,1030,31,26,1,33,-1,31,-1,30,4,6,-1,30,2
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,1800,-2,28,3,5,121,ESE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,5,2,1030,31,20,-2,28,-3,26,-4,24,6,9,-4,24,0
2019-02-04,1,34,-5,24,-1,30,0.7,8.7,1,2100,-5,22,3,5,117,ESE,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,93,7,4,1031,31,72,-5,22,-6,21,-8,18,7,11,-8,18,0
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,0,-6,21,3,5,135,SE,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92,10,6,1031,31,42,-6,21,-7,19,-9,17,6,10,-9,17,0
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,300,-6,21,3,4,143,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,17,10,1031,31,63,-6,21,-7,19,-8,17,5,9,-8,17,0
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,600,-7,20,2,4,148,SSE,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94,20,12,1031,31,43,-7,20,-8,18,-9,17,5,8,-9,17,0
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,900,-6,22,3,5,160,SSE,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,92,13,8,1031,31,60,-6,22,-7,20,-8,18,4,7,-8,18,1
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,1200,-2,29,3,5,187,S,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,86,10,6,1031,31,50,-2,29,-4,26,-3,26,4,6,-3,26,1
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,1500,0,33,3,4,186,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,86,10,6,1030,31,30,0,33,-2,29,-1,30,3,5,-1,30,2
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,1800,-2,28,2,4,172,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,92,10,6,1031,31,27,-2,28,-3,26,-3,26,4,6,-3,26,0
2019-02-05,0,33,-7,19,-3,27,0.0,8.7,1,2100,-4,25,2,4,165,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,94,10,6,1032,31,20,-4,25,-5,23,-5,23,4,7,-5,23,0
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,0,-5,24,2,4,160,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,10,6,1032,31,13,-5,24,-6,22,-6,21,5,8,-6,21,0
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,300,-5,22,3,4,153,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,10,6,1032,31,8,-5,22,-6,21,-7,19,5,9,-7,19,0
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,600,-6,22,3,4,142,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,10,6,1031,31,7,-6,22,-7,20,-8,18,6,9,-8,18,0
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,900,-4,26,3,5,147,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,87,10,6,1031,31,24,-4,26,-5,22,-5,22,4,7,-5,22,2
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,1200,0,32,4,6,154,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,84,10,6,1029,31,64,0,32,-2,28,-2,29,4,7,-2,29,2
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,1500,1,34,4,6,144,SE,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,87,10,6,1027,31,49,1,34,-1,30,-1,31,5,8,-1,31,1
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,1800,-1,30,3,5,144,SE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89,10,6,1026,31,18,-1,30,-3,27,-3,28,5,8,-3,28,0
2019-02-06,1,34,-6,21,-1,29,0.0,7.0,2,2100,-3,27,2,3,164,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,87,10,6,1026,31,8,-3,27,-4,24,-3,27,4,6,-3,27,0
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,0,-3,26,2,4,172,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,85,10,6,1025,31,41,-3,26,-6,22,-5,24,5,8,-5,24,0
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,300,-4,25,4,6,169,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,88,10,6,1023,31,28,-4,25,-6,22,-7,20,8,12,-7,20,0
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,600,-4,24,4,7,164,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,91,10,6,1022,31,23,-4,24,-6,22,-8,19,9,15,-8,19,0
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,900,-2,28,5,9,166,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,86,10,6,1021,31,73,-2,28,-4,25,-5,23,9,14,-5,23,2
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,1200,1,34,6,10,163,SSE,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,86,10,6,1019,31,99,1,34,-1,30,-2,28,9,14,-2,28,1
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,1500,2,36,6,10,166,SSE,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,90,10,6,1017,31,98,2,36,1,33,-1,31,10,16,-1,31,1
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,1800,2,36,6,10,185,S,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.6,0.0,92,9,5,1017,30,95,2,36,1,34,-0,31,11,17,-0,31,0
2019-02-07,3,37,-5,24,-0,32,0.0,3.7,2,2100,-0,31,7,12,213,SSW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.5,0.0,93,4,2,1017,31,88,1,34,2,35,-1,30,13,21,-1,30,0
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,0,2,35,8,13,239,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,94,7,4,1018,31,95,2,36,2,36,-1,31,14,23,-1,31,0
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,300,2,36,8,13,238,WSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94,10,6,1019,31,74,2,36,1,34,-1,29,14,23,-1,29,0
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,600,1,33,8,13,225,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,10,6,1019,31,65,1,33,-0,32,-3,27,15,24,-3,27,0
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,900,3,37,10,16,231,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,88,10,6,1019,31,73,3,37,1,33,-2,29,17,27,-2,29,1
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,1200,5,42,11,18,239,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,81,10,6,1018,31,55,5,42,2,36,2,35,17,27,2,35,2
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,1500,6,42,10,15,239,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,83,10,6,1017,30,67,6,42,3,37,3,37,15,25,3,37,3
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,1800,4,39,7,12,231,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,0.0,89,10,6,1017,31,53,4,39,2,36,1,34,14,22,1,34,0
2019-02-08,6,43,1,33,4,39,0.0,5.4,1,2100,2,36,6,10,217,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,10,6,1018,31,39,2,36,1,34,-1,31,12,19,-1,31,0
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,0,1,34,6,10,196,SSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,10,6,1017,31,64,1,34,0,32,-2,29,12,19,-2,29,0
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,300,2,35,7,11,193,SSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,0.0,89,17,10,1015,30,40,2,35,-0,32,-2,29,13,22,-2,29,0
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,600,2,35,8,13,197,SSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,85,19,11,1013,30,23,2,35,-0,31,-2,29,16,26,-2,29,0
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,900,4,40,11,17,215,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,77,16,10,1013,30,29,4,40,1,33,1,33,18,29,1,33,2
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,1200,8,46,13,21,229,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.1,0.0,71,14,8,1011,30,51,8,46,3,37,5,41,20,33,5,41,3
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,1500,9,48,11,18,236,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,77,15,9,1011,30,65,9,48,5,41,6,43,19,31,6,43,2
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,1800,7,44,9,15,237,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.1,0.0,84,17,10,1012,30,69,7,44,4,39,4,39,19,30,4,39,0
2019-02-09,9,49,2,36,6,43,0.0,7.0,3,2100,3,38,7,11,225,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,90,19,12,1016,30,46,3,38,2,36,1,33,15,23,1,33,0
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,0,1,34,5,9,208,SSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93,20,12,1017,31,43,1,34,0,33,-2,29,11,18,-2,29,0
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,300,1,33,5,8,180,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,94,8,4,1015,30,65,1,33,-0,31,-2,28,11,17,-2,28,0
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,600,0,33,6,9,157,SSE,143,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,92,7,4,1013,30,91,0,33,-1,31,-3,27,12,20,-3,27,0
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,900,2,35,9,14,156,SSE,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,86,10,6,1009,30,65,2,35,-0,32,-2,29,16,26,-2,29,1
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,1200,4,39,11,18,154,SSE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,78,10,6,1004,30,75,4,39,1,33,0,33,19,31,0,33,2
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,1500,5,40,7,11,182,S,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,85,10,6,1000,30,96,5,40,2,36,2,36,13,20,2,36,1
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,1800,4,39,6,9,199,SSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,3.4,0.1,93,11,7,1000,30,95,4,39,3,37,1,35,11,18,1,35,0
2019-02-10,5,41,0,33,3,38,0.0,3.7,2,2100,1,34,11,17,237,WSW,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Moderate rain,2.4,0.1,86,13,7,1002,30,85,3,37,2,35,0,32,18,30,0,32,0
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,0,1,34,12,19,256,WSW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.1,0.0,83,13,8,1004,30,94,2,36,-0,32,-2,29,22,35,-2,29,0
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,300,2,35,15,23,268,W,317,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png,Light sleet,0.4,0.0,82,11,6,1006,30,95,2,35,-1,30,-3,26,26,42,-3,26,0
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,600,2,35,14,23,284,WNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.4,0.0,84,5,2,1008,30,97,2,35,-1,31,-3,26,24,39,-3,26,0
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,900,2,36,12,19,296,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.9,0.0,85,2,1,1012,30,100,2,36,-0,32,-2,28,18,30,-2,28,1
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,1200,3,37,12,19,295,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.3,0.1,82,2,1,1016,30,100,3,37,-0,32,-2,29,19,30,-2,29,1
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,1500,3,37,13,22,285,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.7,0.0,82,2,1,1019,31,98,3,37,0,32,-2,29,19,31,-2,29,1
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,1800,3,37,13,21,283,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.5,0.0,85,10,5,1022,31,99,3,37,0,32,-2,28,19,30,-2,28,0
2019-02-11,3,37,2,35,2,36,3.6,3.7,1,2100,1,35,11,17,295,WNW,338,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.8,0.0,88,13,8,1025,31,84,1,35,-0,31,-3,27,17,27,-3,27,0
2019-02-12,3,37,-0,31,2,35,1.5,3.8,1,0,-1,31,9,15,295,WNW,371,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Moderate or heavy snow showers,0.9,0.0,90,12,7,1028,31,76,-1,31,-2,29,-5,23,16,26,-5,23,0
